"Step","1873380_2 - train/loss","1873380_2 - train/loss__MIN","1873380_2 - train/loss__MAX","4395274 - train/loss","4395274 - train/loss__MIN","4395274 - train/loss__MAX","1940028_1 - train/loss","1940028_1 - train/loss__MIN","1940028_1 - train/loss__MAX","4520555_1 - train/loss","4520555_1 - train/loss__MIN","4520555_1 - train/loss__MAX","2536305_1 - train/loss","2536305_1 - train/loss__MIN","2536305_1 - train/loss__MAX","2536333_1 - train/loss","2536333_1 - train/loss__MIN","2536333_1 - train/loss__MAX","1940035_0 - train/loss","1940035_0 - train/loss__MIN","1940035_0 - train/loss__MAX"
"284700","5492.79931640625","5492.79931640625","5492.79931640625","4867.365234375","4867.365234375","4867.365234375","5449.771484375","5449.771484375","5449.771484375","5908.9033203125","5908.9033203125","5908.9033203125","6652.22314453125","6652.22314453125","6652.22314453125","7372.6025390625","7372.6025390625","7372.6025390625","5524.73583984375","5524.73583984375","5524.73583984375"
"284800","5267.32177734375","5267.32177734375","5267.32177734375","4896.0966796875","4896.0966796875","4896.0966796875","5313.345703125","5313.345703125","5313.345703125","5925.79248046875","5925.79248046875","5925.79248046875","6643.42578125","6643.42578125","6643.42578125","7324.9482421875","7324.9482421875","7324.9482421875","5496.38427734375","5496.38427734375","5496.38427734375"
"284900","5300.04638671875","5300.04638671875","5300.04638671875","4890.095703125","4890.095703125","4890.095703125","5452.85986328125","5452.85986328125","5452.85986328125","5906.52978515625","5906.52978515625","5906.52978515625","6416.74072265625","6416.74072265625","6416.74072265625","7277.43505859375","7277.43505859375","7277.43505859375","5536.56298828125","5536.56298828125","5536.56298828125"
"285000","5198.29296875","5198.29296875","5198.29296875","4896.49169921875","4896.49169921875","4896.49169921875","5460.66748046875","5460.66748046875","5460.66748046875","5955.25244140625","5955.25244140625","5955.25244140625","6509.037109375","6509.037109375","6509.037109375","6901.83642578125","6901.83642578125","6901.83642578125","5558.072265625","5558.072265625","5558.072265625"
"285100","4992.25439453125","4992.25439453125","4992.25439453125","4789.9287109375","4789.9287109375","4789.9287109375","5472.81005859375","5472.81005859375","5472.81005859375","6055.796875","6055.796875","6055.796875","6449.68603515625","6449.68603515625","6449.68603515625","6965.14013671875","6965.14013671875","6965.14013671875","5579.419921875","5579.419921875","5579.419921875"
"285200","5102.17431640625","5102.17431640625","5102.17431640625","4829.2666015625","4829.2666015625","4829.2666015625","5490.34814453125","5490.34814453125","5490.34814453125","6031.734375","6031.734375","6031.734375","6163.1875","6163.1875","6163.1875","7084.58642578125","7084.58642578125","7084.58642578125","5587.01513671875","5587.01513671875","5587.01513671875"
"285300","4947.8876953125","4947.8876953125","4947.8876953125","4781.9794921875","4781.9794921875","4781.9794921875","5404.77978515625","5404.77978515625","5404.77978515625","5909.759765625","5909.759765625","5909.759765625","6091.16455078125","6091.16455078125","6091.16455078125","7186.6337890625","7186.6337890625","7186.6337890625","5482.74755859375","5482.74755859375","5482.74755859375"
"285400","5062.10986328125","5062.10986328125","5062.10986328125","4792.89208984375","4792.89208984375","4792.89208984375","5374.7705078125","5374.7705078125","5374.7705078125","5949.29541015625","5949.29541015625","5949.29541015625","6179.9814453125","6179.9814453125","6179.9814453125","7187.2255859375","7187.2255859375","7187.2255859375","5478.25830078125","5478.25830078125","5478.25830078125"
"285500","4927.8759765625","4927.8759765625","4927.8759765625","4839.458984375","4839.458984375","4839.458984375","5425.20361328125","5425.20361328125","5425.20361328125","5979.64013671875","5979.64013671875","5979.64013671875","6240.03955078125","6240.03955078125","6240.03955078125","7191.41748046875","7191.41748046875","7191.41748046875","5455.5625","5455.5625","5455.5625"
"285600","5052.4267578125","5052.4267578125","5052.4267578125","4999.59228515625","4999.59228515625","4999.59228515625","5373.87646484375","5373.87646484375","5373.87646484375","6092.49072265625","6092.49072265625","6092.49072265625","6443.13916015625","6443.13916015625","6443.13916015625","7054.13134765625","7054.13134765625","7054.13134765625","5548.5537109375","5548.5537109375","5548.5537109375"
"285700","5231.84228515625","5231.84228515625","5231.84228515625","4834.111328125","4834.111328125","4834.111328125","5655.982421875","5655.982421875","5655.982421875","6020.5224609375","6020.5224609375","6020.5224609375","6484.59619140625","6484.59619140625","6484.59619140625","6962.87744140625","6962.87744140625","6962.87744140625","5582.76318359375","5582.76318359375","5582.76318359375"
"285800","5120.900390625","5120.900390625","5120.900390625","4830.11181640625","4830.11181640625","4830.11181640625","5359.7080078125","5359.7080078125","5359.7080078125","6010.072265625","6010.072265625","6010.072265625","6525.20458984375","6525.20458984375","6525.20458984375","6989.97509765625","6989.97509765625","6989.97509765625","5559.1455078125","5559.1455078125","5559.1455078125"
"285900","5110.4580078125","5110.4580078125","5110.4580078125","4849.02392578125","4849.02392578125","4849.02392578125","5395.5","5395.5","5395.5","5850.064453125","5850.064453125","5850.064453125","6606.38671875","6606.38671875","6606.38671875","7079.810546875","7079.810546875","7079.810546875","5657.8017578125","5657.8017578125","5657.8017578125"
"286000","5216.09130859375","5216.09130859375","5216.09130859375","4837.291015625","4837.291015625","4837.291015625","5327.240234375","5327.240234375","5327.240234375","5871.9111328125","5871.9111328125","5871.9111328125","6548.35205078125","6548.35205078125","6548.35205078125","7106.0888671875","7106.0888671875","7106.0888671875","5707.0908203125","5707.0908203125","5707.0908203125"
"286100","5246.62548828125","5246.62548828125","5246.62548828125","4674.890625","4674.890625","4674.890625","5440.85107421875","5440.85107421875","5440.85107421875","5944.28076171875","5944.28076171875","5944.28076171875","6405.37451171875","6405.37451171875","6405.37451171875","6982.58251953125","6982.58251953125","6982.58251953125","5746.1279296875","5746.1279296875","5746.1279296875"
"286200","5179.3486328125","5179.3486328125","5179.3486328125","4764.02099609375","4764.02099609375","4764.02099609375","5529.0185546875","5529.0185546875","5529.0185546875","5947.46240234375","5947.46240234375","5947.46240234375","6399.80615234375","6399.80615234375","6399.80615234375","6660.83740234375","6660.83740234375","6660.83740234375","5678.087890625","5678.087890625","5678.087890625"
"286300","5023.7099609375","5023.7099609375","5023.7099609375","4766.7841796875","4766.7841796875","4766.7841796875","5593.8701171875","5593.8701171875","5593.8701171875","5928.638671875","5928.638671875","5928.638671875","6322.208984375","6322.208984375","6322.208984375","6714.29638671875","6714.29638671875","6714.29638671875","5737.62353515625","5737.62353515625","5737.62353515625"
"286400","5307.12060546875","5307.12060546875","5307.12060546875","4768.98046875","4768.98046875","4768.98046875","5610.232421875","5610.232421875","5610.232421875","5866.12890625","5866.12890625","5866.12890625","6321.79541015625","6321.79541015625","6321.79541015625","6823.12451171875","6823.12451171875","6823.12451171875","5872.58447265625","5872.58447265625","5872.58447265625"
"286500","5108.89501953125","5108.89501953125","5108.89501953125","4738.25439453125","4738.25439453125","4738.25439453125","5542.46875","5542.46875","5542.46875","5871.95166015625","5871.95166015625","5871.95166015625","6421.09228515625","6421.09228515625","6421.09228515625","7105.240234375","7105.240234375","7105.240234375","6010.3154296875","6010.3154296875","6010.3154296875"
"286600","5143.8564453125","5143.8564453125","5143.8564453125","4737.080078125","4737.080078125","4737.080078125","5732.59423828125","5732.59423828125","5732.59423828125","6008.31103515625","6008.31103515625","6008.31103515625","6610.46923828125","6610.46923828125","6610.46923828125","7185.1748046875","7185.1748046875","7185.1748046875","5988.548828125","5988.548828125","5988.548828125"
"286700","5221.0615234375","5221.0615234375","5221.0615234375","4781.6318359375","4781.6318359375","4781.6318359375","5581.29541015625","5581.29541015625","5581.29541015625","6041.27197265625","6041.27197265625","6041.27197265625","6536.69873046875","6536.69873046875","6536.69873046875","7148.46630859375","7148.46630859375","7148.46630859375","6007.38818359375","6007.38818359375","6007.38818359375"
"286800","5203.71630859375","5203.71630859375","5203.71630859375","4812.6025390625","4812.6025390625","4812.6025390625","5560.798828125","5560.798828125","5560.798828125","6007.41064453125","6007.41064453125","6007.41064453125","6518.19677734375","6518.19677734375","6518.19677734375","7216.771484375","7216.771484375","7216.771484375","6026.1357421875","6026.1357421875","6026.1357421875"
"286900","5206.8193359375","5206.8193359375","5206.8193359375","4757.75732421875","4757.75732421875","4757.75732421875","5669.2236328125","5669.2236328125","5669.2236328125","5920.87646484375","5920.87646484375","5920.87646484375","6559.353515625","6559.353515625","6559.353515625","7249.78515625","7249.78515625","7249.78515625","6056.4501953125","6056.4501953125","6056.4501953125"
"287000","5101.33447265625","5101.33447265625","5101.33447265625","4767.7021484375","4767.7021484375","4767.7021484375","5539.884765625","5539.884765625","5539.884765625","6063.39111328125","6063.39111328125","6063.39111328125","6580.8466796875","6580.8466796875","6580.8466796875","7229.6201171875","7229.6201171875","7229.6201171875","6038.9501953125","6038.9501953125","6038.9501953125"
"287100","5117.0244140625","5117.0244140625","5117.0244140625","4761.57666015625","4761.57666015625","4761.57666015625","5564.18359375","5564.18359375","5564.18359375","6078.884765625","6078.884765625","6078.884765625","6490.802734375","6490.802734375","6490.802734375","7225.94140625","7225.94140625","7225.94140625","6054.36865234375","6054.36865234375","6054.36865234375"
"287200","5315.99267578125","5315.99267578125","5315.99267578125","4726.54541015625","4726.54541015625","4726.54541015625","5489.6123046875","5489.6123046875","5489.6123046875","6109.12109375","6109.12109375","6109.12109375","6482.4482421875","6482.4482421875","6482.4482421875","7267.234375","7267.234375","7267.234375","6095.90380859375","6095.90380859375","6095.90380859375"
"287300","5266.96484375","5266.96484375","5266.96484375","4784.2763671875","4784.2763671875","4784.2763671875","5367.1513671875","5367.1513671875","5367.1513671875","6069.392578125","6069.392578125","6069.392578125","6215.44189453125","6215.44189453125","6215.44189453125","7305.49267578125","7305.49267578125","7305.49267578125","6091.40869140625","6091.40869140625","6091.40869140625"
"287400","5309.50732421875","5309.50732421875","5309.50732421875","4815.8310546875","4815.8310546875","4815.8310546875","5435.96240234375","5435.96240234375","5435.96240234375","6030.748046875","6030.748046875","6030.748046875","6214.31640625","6214.31640625","6214.31640625","7384.875","7384.875","7384.875","6107.66064453125","6107.66064453125","6107.66064453125"
"287500","5229.88330078125","5229.88330078125","5229.88330078125","4795.32421875","4795.32421875","4795.32421875","5530.10693359375","5530.10693359375","5530.10693359375","6049.603515625","6049.603515625","6049.603515625","6322.525390625","6322.525390625","6322.525390625","7313.28173828125","7313.28173828125","7313.28173828125","6086.54736328125","6086.54736328125","6086.54736328125"
"287600","5089.01953125","5089.01953125","5089.01953125","4798.896484375","4798.896484375","4798.896484375","5346.125","5346.125","5346.125","6034.126953125","6034.126953125","6034.126953125","6395.35302734375","6395.35302734375","6395.35302734375","7214.0517578125","7214.0517578125","7214.0517578125","6118.0283203125","6118.0283203125","6118.0283203125"
"287700","5333.044921875","5333.044921875","5333.044921875","4846.14794921875","4846.14794921875","4846.14794921875","5359.42138671875","5359.42138671875","5359.42138671875","6008.5888671875","6008.5888671875","6008.5888671875","6373.1201171875","6373.1201171875","6373.1201171875","7167.8779296875","7167.8779296875","7167.8779296875","6114.33056640625","6114.33056640625","6114.33056640625"
"287800","5230.0048828125","5230.0048828125","5230.0048828125","4796.8125","4796.8125","4796.8125","5376.01611328125","5376.01611328125","5376.01611328125","5990.74853515625","5990.74853515625","5990.74853515625","6284.474609375","6284.474609375","6284.474609375","7796.39013671875","7796.39013671875","7796.39013671875","6129.7685546875","6129.7685546875","6129.7685546875"
"287900","5224.20263671875","5224.20263671875","5224.20263671875","4732.00537109375","4732.00537109375","4732.00537109375","5537.591796875","5537.591796875","5537.591796875","5869.28369140625","5869.28369140625","5869.28369140625","6268.5283203125","6268.5283203125","6268.5283203125","7786.8330078125","7786.8330078125","7786.8330078125","6137.39697265625","6137.39697265625","6137.39697265625"
"288000","5171.728515625","5171.728515625","5171.728515625","4635.953125","4635.953125","4635.953125","5404.20751953125","5404.20751953125","5404.20751953125","5958.22802734375","5958.22802734375","5958.22802734375","6308.60498046875","6308.60498046875","6308.60498046875","7119.44384765625","7119.44384765625","7119.44384765625","6100.6591796875","6100.6591796875","6100.6591796875"
"288100","5270.7861328125","5270.7861328125","5270.7861328125","4757.4267578125","4757.4267578125","4757.4267578125","5318.69873046875","5318.69873046875","5318.69873046875","5991.01171875","5991.01171875","5991.01171875","6280.9423828125","6280.9423828125","6280.9423828125","7069.36083984375","7069.36083984375","7069.36083984375","6116.5263671875","6116.5263671875","6116.5263671875"
